building_id,load_type,ashrae_climate_zone,vintage,building_type,location,area_sqm,annual_heating_cooling_ratio,chw_annual_load,chw_cooling_hour_ratio,chw_cooling_hours,chw_data_coverage,chw_max_load,chw_max_load_gt0,chw_max_load_per_area,chw_mean_load,chw_mean_load_gt0,chw_median_load,chw_median_load_gt0,chw_min_load,chw_min_load_gt0,chw_pct_below_10pct_max,chw_pct_below_20pct_max,chw_pct_below_30pct_max,chw_pct_below_40pct_max,chw_pct_below_50pct_max,chw_pct_below_60pct_max,chw_pct_below_70pct_max,chw_pct_below_80pct_max,chw_pct_below_90pct_max,chw_q25_load,chw_q75_load,chw_valid_hours,heat_recovery_heating_fraction,hhw_annual_load,hhw_data_coverage,hhw_heating_hour_ratio,hhw_heating_hours,hhw_max_load,hhw_max_load_gt0,hhw_max_load_per_area,hhw_mean_load,hhw_mean_load_gt0,hhw_median_load,hhw_median_load_gt0,hhw_min_load,hhw_min_load_gt0,hhw_pct_below_10pct_max,hhw_pct_below_20pct_max,hhw_pct_below_30pct_max,hhw_pct_below_40pct_max,hhw_pct_below_50pct_max,hhw_pct_below_60pct_max,hhw_pct_below_70pct_max,hhw_pct_below_80pct_max,hhw_pct_below_90pct_max,hhw_q25_load,hhw_q75_load,hhw_valid_hours,max_heating_load_after_heat_recovery,max_temp,mean_temp,median_temp,min_temp,q10_temp,q20_temp,q25_temp,q30_temp,q40_temp,q50_temp,q60_temp,q70_temp,q75_temp,q80_temp,q90_temp,ratio_of_peak_heating_and_cooling,simultaneous_heating_and_cooling_hour_ratio,simultaneous_heating_and_cooling_hours
260,simulation,3B,1990s,Academic,Riverside,44000,0.14,5741432072.67,99.6,8725.0,100.0,3380917.36,3380917.36,76.62,655414.62,658043.79,192196.56,194582.98,0.0,0.0,57.88,68.24,74.17,77.88,82.27,87.75,92.89,97.4,99.5,21979.23,1087856.89,8760.0,0.75,788703431.7,100.0,100.0,8760.0,744768.9,744768.9,16.88,90034.64,90034.64,66680.03,66680.03,7504.25,7504.25,52.75,74.71,93.69,98.32,99.13,99.52,99.71,99.86,99.91,17115.31,149861.82,8760.0,632181.58,44.11,18.69,18.0,0.5,9.36,11.91,13.0,14.0,16.27,18.0,20.0,22.2,23.44,25.07,29.42,0.22,99.6,8725.0
261,simulation,3B,1990s,Hospital,Riverside,23000,0.14,2473718467.57,92.57,8109.0,100.0,1383657.09,1383657.09,59.57,282387.95,305058.39,76345.01,95288.24,0.0,2.06,60.62,69.42,73.49,75.96,79.38,84.84,90.03,95.05,99.05,4228.31,501286.24,8760.0,0.62,355039832.93,100.0,100.0,8760.0,430464.24,430464.24,18.53,40529.66,40529.66,35193.22,35193.22,2646.14,2646.14,54.78,91.84,97.19,98.86,99.46,99.67,99.76,99.87,99.94,6530.96,59207.29,8760.0,429929.62,44.11,18.69,18.0,0.5,9.36,11.91,13.0,14.0,16.27,18.0,20.0,22.2,23.44,25.07,29.42,0.31,92.57,8109.0
262,simulation,3B,1990s,Manufacturing,Riverside,19000,0.58,2157457230.46,98.41,8621.0,100.0,1742256.42,1742256.42,93.77,246285.07,250256.03,39206.98,42404.8,0.0,0.0,67.55,74.5,80.07,85.61,90.07,93.3,96.24,98.63,99.5,6141.16,365078.59,8760.0,0.12,1255997267.29,100.0,100.0,8760.0,1040865.18,1040865.18,56.02,143378.68,143378.68,34990.01,34990.01,3521.6,3521.6,65.27,73.14,80.91,87.9,93.34,96.71,98.54,99.5,99.85,14743.97,233398.71,8760.0,1002126.18,44.11,18.69,18.0,0.5,9.36,11.91,13.0,14.0,16.27,18.0,20.0,22.2,23.44,25.07,29.42,0.6,98.41,8621.0
263,simulation,3B,1990s,OfficeLarge,Riverside,16000,0.1,2167554892.72,59.17,5183.0,100.0,1172433.98,1172433.98,72.12,247437.77,418204.69,39342.38,299310.8,0.0,13.96,58.73,67.01,73.14,76.56,79.51,82.5,86.92,92.68,98.71,0.0,400037.22,8760.0,0.57,220315805.89,100.0,100.0,8760.0,418156.33,418156.33,25.72,25150.21,25150.21,15932.3,15932.3,1926.77,1926.77,82.18,95.23,98.05,99.01,99.39,99.63,99.78,99.94,99.97,3227.09,28431.42,8760.0,418156.33,44.11,18.69,18.0,0.5,9.36,11.91,13.0,14.0,16.27,18.0,20.0,22.2,23.44,25.07,29.42,0.36,59.17,5183.0
264,simulation,3B,1990s,Academic,Red Bluff,14000,0.28,1794200298.67,95.27,8346.0,100.0,1525928.27,1525928.27,109.43,204817.39,214977.27,23543.89,33129.24,0.0,0.0,70.37,80.46,82.8,84.33,87.32,91.52,95.61,98.95,99.98,1813.5,209637.91,8760.0,0.49,509518686.89,100.0,100.0,8760.0,860641.51,860641.51,61.72,58164.23,58164.23,19908.36,19908.36,609.19,609.19,72.49,94.34,97.36,98.79,99.62,99.86,99.94,99.97,99.99,8624.55,102811.55,8760.0,809588.49,43.3,17.73,16.91,-3.55,6.1,8.83,10.0,11.45,14.11,16.91,19.65,22.63,24.11,26.11,31.74,0.56,95.27,8346.0
265,simulation,3B,1990s,Academic,Red Bluff,44000,0.2,5489579173.08,99.53,8719.0,100.0,3494168.38,3494168.38,79.19,626664.29,629611.1,145107.72,147665.6,0.0,0.0,61.74,70.92,76.56,79.82,83.58,88.3,93.44,97.16,99.5,16880.0,915252.8,8760.0,0.56,1088505294.1,100.0,100.0,8760.0,1320575.99,1320575.99,29.93,124258.6,124258.6,87486.43,87486.43,7275.44,7275.44,61.36,89.68,95.02,97.31,98.79,99.47,99.69,99.87,99.98,18226.38,179389.29,8760.0,1157024.51,43.3,17.73,16.91,-3.55,6.1,8.83,10.0,11.45,14.11,16.91,19.65,22.63,24.11,26.11,31.74,0.38,99.53,8719.0
266,simulation,3B,1990s,Hospital,Red Bluff,23000,0.22,2273219394.11,92.85,8134.0,100.0,1445867.03,1445867.03,62.25,259499.93,279471.28,72846.13,87612.06,0.0,0.79,64.2,72.99,76.87,78.88,82.0,87.07,92.68,97.11,99.69,3534.46,352234.1,8760.0,0.51,497703147.71,100.0,100.0,8760.0,582712.87,582712.87,25.09,56815.43,56815.43,50411.74,50411.74,2561.05,2561.05,62.77,89.61,95.25,97.55,98.56,99.2,99.68,99.86,99.94,12289.56,69396.23,8760.0,531718.29,43.3,17.73,16.91,-3.55,6.1,8.83,10.0,11.45,14.11,16.91,19.65,22.63,24.11,26.11,31.74,0.4,92.85,8134.0
267,simulation,3B,1990s,Manufacturing,Red Bluff,19000,0.87,2386635796.96,98.77,8652.0,100.0,1727002.04,1727002.04,92.95,272447.01,275847.87,28196.93,30062.97,0.0,0.0,67.88,73.81,78.05,82.59,86.87,90.54,93.45,96.15,98.26,5561.0,395147.21,8760.0,0.07,2071494688.88,100.0,100.0,8760.0,1476341.4,1476341.4,79.46,236472.0,236472.0,47342.25,47342.25,3423.34,3423.34,58.14,66.75,74.87,84.37,91.91,96.71,98.76,99.63,99.87,15238.58,444501.28,8760.0,1463820.27,43.3,17.73,16.91,-3.55,6.1,8.83,10.0,11.45,14.11,16.91,19.65,22.63,24.11,26.11,31.74,0.85,98.77,8652.0
268,simulation,3B,1990s,OfficeLarge,Red Bluff,16000,0.19,2094418986.11,56.61,4959.0,100.0,1294996.4,1294996.4,79.66,239088.93,422347.04,22678.12,291649.23,0.0,20.73,62.75,70.07,76.46,80.24,82.72,85.27,89.37,94.91,98.9,0.0,360238.1,8760.0,0.41,394446564.6,100.0,100.0,8760.0,559383.24,559383.24,34.41,45028.15,45028.15,20924.3,20924.3,1888.18,1888.18,72.74,90.55,94.55,96.54,97.92,99.06,99.51,99.75,99.86,3892.64,61759.91,8760.0,559383.24,43.3,17.73,16.91,-3.55,6.1,8.83,10.0,11.45,14.11,16.91,19.65,22.63,24.11,26.11,31.74,0.43,56.61,4959.0
269,simulation,3B,1990s,Academic,Stockton,14000,0.37,1368628065.82,95.56,8371.0,100.0,1350316.27,1350316.27,96.84,156236.08,163496.36,9553.65,13461.2,0.0,0.0,73.79,83.09,85.65,87.47,89.62,92.64,95.84,98.47,99.81,1436.1,147063.07,8760.0,0.48,510975010.48,100.0,100.0,8760.0,791001.24,791001.24,56.73,58330.48,58330.48,22012.49,22012.49,610.6,610.6,72.26,93.21,97.31,98.81,99.45,99.74,99.89,99.97,99.99,8922.95,96691.54,8760.0,791001.13,40.89,15.95,15.0,-2.2,6.18,9.11,10.0,11.06,13.01,15.0,16.91,19.26,20.74,22.55,27.82,0.59,95.56,8371.0
270,simulation,3B,1990s,Academic,Stockton,44000,0.25,4215017533.68,99.39,8707.0,100.0,3223740.9,3223740.9,73.06,481166.39,484095.27,72071.48,73694.14,0.0,0.0,67.02,76.24,81.39,84.38,87.19,90.54,94.25,97.56,99.54,14636.21,581495.53,8760.0,0.55,1042863164.07,100.0,100.0,8760.0,1157770.8,1157770.8,26.24,119048.31,119048.31,74619.96,74619.96,7998.0,7998.0,60.07,86.03,94.21,96.83,98.28,99.14,99.57,99.81,99.94,19003.44,175129.99,8760.0,1068708.82,40.89,15.95,15.0,-2.2,6.18,9.11,10.0,11.06,13.01,15.0,16.91,19.26,20.74,22.55,27.82,0.36,99.39,8707.0
271,simulation,3B,1990s,Hospital,Stockton,23000,0.27,1731272432.01,90.59,7936.0,100.0,1314146.15,1314146.15,56.58,197633.84,218154.29,28193.14,48274.86,0.0,0.08,69.77,78.09,81.13,83.25,85.62,88.81,92.88,97.17,99.65,2977.16,195567.32,8760.0,0.47,474598371.48,100.0,100.0,8760.0,557942.54,557942.54,24.02,54177.9,54177.9,44058.35,44058.35,2778.35,2778.35,56.75,89.42,95.22,97.35,98.36,99.11,99.55,99.85,99.98,7677.17,68972.87,8760.0,475948.79,40.89,15.95,15.0,-2.2,6.18,9.11,10.0,11.06,13.01,15.0,16.91,19.26,20.74,22.55,27.82,0.42,90.59,7936.0
272,simulation,3B,1990s,Manufacturing,Stockton,19000,1.44,1557316280.23,98.58,8636.0,100.0,1673034.04,1673034.04,90.04,177775.83,180328.43,11833.78,12334.54,0.0,0.0,77.27,81.75,85.21,88.82,91.95,94.84,97.11,98.58,99.67,5087.27,120491.93,8760.0,0.06,2240250508.99,100.0,100.0,8760.0,1421848.55,1421848.55,76.53,255736.36,255736.36,113229.55,113229.55,3739.24,3739.24,52.11,62.92,73.07,82.52,90.16,95.86,98.66,99.57,99.84,26520.95,452434.63,8760.0,1408724.98,40.89,15.95,15.0,-2.2,6.18,9.11,10.0,11.06,13.01,15.0,16.91,19.26,20.74,22.55,27.82,0.85,98.58,8636.0
273,simulation,3B,1990s,OfficeLarge,Stockton,16000,0.21,1602142234.74,52.51,4600.0,100.0,1131648.42,1131648.42,69.61,182892.95,348291.79,1592.34,204584.89,0.0,5.07,67.72,74.78,80.17,83.57,85.35,87.26,89.47,93.64,98.78,0.0,230466.96,8760.0,0.35,331197442.53,100.0,100.0,8760.0,541597.38,541597.38,33.32,37807.93,37807.93,17534.89,17534.89,2047.3,2047.3,80.21,91.43,95.07,96.72,98.04,98.93,99.52,99.82,99.92,3640.93,36604.02,8760.0,511743.81,40.89,15.95,15.0,-2.2,6.18,9.11,10.0,11.06,13.01,15.0,16.91,19.26,20.74,22.55,27.82,0.48,52.51,4600.0
274,simulation,3B,1990s,Academic,Fresno,14000,0.24,1900570486.13,95.94,8404.0,100.0,1472457.91,1472457.91,105.6,216960.1,226150.7,34781.11,44057.44,0.0,0.0,68.09,79.03,81.66,83.24,85.79,90.03,94.28,98.13,99.75,2048.02,227502.35,8760.0,0.54,464409424.42,100.0,100.0,8760.0,792447.53,792447.53,56.83,53014.77,53014.77,19947.76,19947.76,609.86,609.86,73.55,94.89,97.98,99.14,99.65,99.84,99.93,99.97,99.99,8726.18,87749.29,8760.0,792447.5,43.3,18.5,17.91,-0.64,6.91,9.65,10.64,11.99,14.9,17.91,20.64,23.44,25.11,27.09,31.99,0.54,95.94,8404.0
275,simulation,3B,1990s,Academic,Fresno,44000,0.17,5789178112.03,99.49,8715.0,100.0,3455060.27,3455060.27,78.3,660865.08,664277.47,203813.26,207444.34,0.0,0.0,58.06,69.19,74.79,78.33,82.55,87.25,92.95,97.33,99.54,18438.71,1049774.09,8760.0,0.6,980445078.17,100.0,100.0,8760.0,1043376.35,1043376.35,23.65,111922.95,111922.95,74205.07,74205.07,6986.93,6986.93,58.13,84.9,94.45,96.82,97.99,98.85,99.47,99.78,99.95,17583.93,167043.52,8760.0,1042356.92,43.3,18.5,17.91,-0.64,6.91,9.65,10.64,11.99,14.9,17.91,20.64,23.44,25.11,27.09,31.99,0.3,99.49,8715.0
276,simulation,3B,1990s,Hospital,Fresno,23000,0.19,2391843148.59,92.99,8146.0,100.0,1415130.64,1415130.64,60.93,273041.46,293621.8,84145.23,101613.48,0.0,2.46,60.75,71.23,75.59,77.8,80.61,85.22,91.23,96.77,99.67,3726.93,398722.21,8760.0,0.51,450025871.57,100.0,100.0,8760.0,531410.55,531410.55,22.88,51372.82,51372.82,44010.82,44010.82,2482.16,2482.16,61.79,88.84,95.49,97.52,98.56,99.08,99.45,99.84,99.98,6822.65,66181.47,8760.0,438158.56,43.3,18.5,17.91,-0.64,6.91,9.65,10.64,11.99,14.9,17.91,20.64,23.44,25.11,27.09,31.99,0.38,92.99,8146.0
277,simulation,3B,1990s,Manufacturing,Fresno,19000,0.71,2596159436.35,98.8,8655.0,100.0,1825066.15,1825066.15,98.23,296365.23,299960.65,42360.97,45949.24,0.0,0.0,64.78,71.84,76.75,81.87,86.93,90.92,94.29,97.35,99.51,5553.31,477093.79,8760.0,0.07,1840044015.93,100.0,100.0,8760.0,1271252.12,1271252.12,68.42,210050.69,210050.69,34989.62,34989.62,3297.93,3297.93,60.43,67.03,74.03,82.43,89.62,94.61,97.76,99.34,99.79,12323.93,396785.55,8760.0,1256981.35,43.3,18.5,17.91,-0.64,6.91,9.65,10.64,11.99,14.9,17.91,20.64,23.44,25.11,27.09,31.99,0.7,98.8,8655.0
278,simulation,3B,1990s,OfficeLarge,Fresno,16000,0.15,2140110846.93,57.79,5062.0,100.0,1176452.4,1176452.4,72.37,244304.89,422779.7,28841.28,307903.9,0.0,0.0,59.2,66.96,73.23,77.79,80.39,83.03,86.51,92.47,98.56,0.0,394539.98,8760.0,0.42,318267154.35,100.0,100.0,8760.0,489863.44,489863.44,30.13,36331.87,36331.87,16683.93,16683.93,1823.25,1823.25,77.02,91.71,95.15,96.7,97.76,98.71,99.41,99.7,99.92,3653.83,40951.4,8760.0,489863.44,43.3,18.5,17.91,-0.64,6.91,9.65,10.64,11.99,14.9,17.91,20.64,23.44,25.11,27.09,31.99,0.42,57.79,5062.0
279,simulation,3B,1990s,Academic,Daggett,14000,0.26,1820726504.48,97.64,8553.0,100.0,1303475.68,1303475.68,93.48,207845.49,212875.78,45595.98,50361.05,0.0,0.0,67.34,78.13,81.27,82.61,84.43,88.07,92.49,96.4,99.42,3133.24,206462.61,8760.0,0.6,469538329.35,100.0,100.0,8760.0,864518.4,864518.4,62.0,53600.27,53600.27,18030.7,18030.7,610.75,610.75,74.68,96.16,98.21,99.09,99.69,99.89,99.97,99.97,99.99,8734.34,89463.58,8760.0,841393.94,43.65,17.43,17.16,-5.62,4.4,7.72,9.29,11.0,14.11,17.16,20.08,23.19,24.89,26.88,31.73,0.66,97.64,8553.0
280,simulation,3B,1990s,Academic,Daggett,44000,0.19,5664471504.08,99.57,8722.0,100.0,3183684.13,3183684.13,72.15,646629.17,649446.4,227482.81,229749.72,0.0,0.0,56.32,68.76,74.17,77.64,81.68,86.05,91.28,95.99,98.95,30423.56,1016570.18,8760.0,0.69,1053710078.54,100.0,100.0,8760.0,1204068.77,1204068.77,27.29,120286.54,120286.54,83168.0,83168.0,7168.99,7168.99,59.51,88.39,94.81,96.55,98.15,99.22,99.69,99.85,99.91,18119.73,174417.2,8760.0,1099323.12,43.65,17.43,17.16,-5.62,4.4,7.72,9.29,11.0,14.11,17.16,20.08,23.19,24.89,26.88,31.73,0.38,99.57,8722.0
281,simulation,3B,1990s,Hospital,Daggett,23000,0.19,2315843952.48,95.02,8324.0,100.0,1360072.17,1360072.17,58.56,264365.75,278212.87,82709.74,90353.02,0.0,2.3,61.75,70.98,75.06,77.34,80.23,85.87,92.11,96.97,99.63,5095.79,406141.85,8760.0,0.66,433058845.44,100.0,100.0,8760.0,587902.07,587902.07,25.31,49435.94,49435.94,41855.38,41855.38,2600.58,2600.58,69.63,93.28,96.62,97.79,98.72,99.33,99.78,99.93,99.97,8791.57,64318.11,8760.0,510899.69,43.65,17.43,17.16,-5.62,4.4,7.72,9.29,11.0,14.11,17.16,20.08,23.19,24.89,26.88,31.73,0.43,95.02,8324.0
282,simulation,3B,1990s,Manufacturing,Daggett,19000,0.8,2380745873.43,99.03,8675.0,100.0,1704424.45,1704424.45,91.73,271774.64,274437.56,43622.82,46255.04,0.0,0.0,65.49,72.29,77.56,82.67,87.29,91.32,94.5,97.23,99.13,6786.51,422133.15,8760.0,0.09,1898318179.62,100.0,100.0,8760.0,1429547.91,1429547.91,76.94,216702.99,216702.99,39841.57,39841.57,3378.15,3378.15,61.29,69.59,76.92,85.16,91.99,95.73,98.54,99.43,99.87,15145.34,393917.69,8760.0,1416290.23,43.65,17.43,17.16,-5.62,4.4,7.72,9.29,11.0,14.11,17.16,20.08,23.19,24.89,26.88,31.73,0.84,99.03,8675.0
283,simulation,3B,1990s,OfficeLarge,Daggett,16000,0.17,2138911101.68,60.82,5328.0,100.0,1228916.91,1228916.91,75.6,244167.93,401447.28,48827.83,272064.19,0.0,22.07,59.76,67.85,74.74,78.9,81.77,84.67,88.49,93.77,98.7,0.0,373016.12,8760.0,0.55,367472582.56,100.0,100.0,8760.0,548534.02,548534.02,33.74,41948.92,41948.92,20330.57,20330.57,1870.21,1870.21,74.34,92.51,94.82,96.14,97.9,99.0,99.62,99.86,99.94,3869.74,56412.92,8760.0,520294.64,43.65,17.43,17.16,-5.62,4.4,7.72,9.29,11.0,14.11,17.16,20.08,23.19,24.89,26.88,31.73,0.45,60.82,5328.0
284,simulation,2B,1990s,Academic,El Centro,14000,0.11,3138858040.15,98.6,8637.0,100.0,1789523.81,1789523.81,128.34,358317.13,363419.94,132973.56,137210.93,0.0,0.0,56.26,69.83,71.58,74.44,81.18,88.31,94.19,98.42,99.77,9629.25,734988.4,8760.0,0.87,340187565.79,100.0,100.0,8760.0,407955.61,407955.61,29.26,38834.2,38834.2,12067.76,12067.76,606.83,606.83,64.47,78.06,92.59,99.43,99.83,99.9,99.93,99.99,99.99,6484.68,72811.33,8760.0,407599.65,49.75,24.37,24.19,1.56,12.0,15.53,17.0,18.42,21.52,24.19,27.16,30.0,31.56,33.09,37.02,0.23,98.6,8637.0
285,simulation,2B,1990s,Academic,El Centro,44000,0.08,9332287056.05,99.85,8747.0,100.0,4175783.08,4175783.08,94.63,1065329.57,1066912.89,585274.51,586597.53,0.0,0.0,43.2,56.28,61.8,67.96,76.79,86.15,93.52,97.84,99.68,81507.39,2004936.04,8760.0,0.88,776660442.1,100.0,100.0,8760.0,862488.99,862488.99,19.55,88659.87,88659.87,71945.76,71945.76,5486.88,5486.88,55.34,84.59,96.61,99.41,99.78,99.87,99.93,99.98,99.98,14331.23,143070.46,8760.0,688779.48,49.75,24.37,24.19,1.56,12.0,15.53,17.0,18.42,21.52,24.19,27.16,30.0,31.56,33.09,37.02,0.21,99.85,8747.0
286,simulation,2B,1990s,Hospital,El Centro,23000,0.08,3831800284.39,95.88,8399.0,100.0,1636498.74,1636498.74,70.46,437420.12,456221.01,183253.12,209919.02,0.0,7.87,47.67,56.39,61.86,65.5,72.69,82.89,90.39,96.12,99.43,43433.86,857047.18,8760.0,0.85,311634143.93,100.0,100.0,8760.0,455010.47,455010.47,19.59,35574.67,35574.67,33634.84,33634.84,2041.66,2041.66,66.44,93.45,98.65,99.79,99.87,99.94,99.98,99.98,99.99,4047.76,53953.86,8760.0,432721.85,49.75,24.37,24.19,1.56,12.0,15.53,17.0,18.42,21.52,24.19,27.16,30.0,31.56,33.09,37.02,0.28,95.88,8399.0
287,simulation,2B,1990s,Manufacturing,El Centro,19000,0.15,4805662840.89,99.1,8681.0,100.0,2040931.5,2040931.5,109.85,548591.65,553584.02,375885.88,387626.92,0.0,0.0,43.52,51.3,59.91,69.37,76.93,83.13,88.79,94.01,99.17,16779.61,961325.99,8760.0,0.18,737759186.55,100.0,100.0,8760.0,1167795.75,1167795.75,62.85,84219.09,84219.09,21616.78,21616.78,2618.58,2618.58,81.13,86.67,91.44,94.79,97.72,99.19,99.74,99.94,99.97,5869.92,48381.76,8760.0,1149168.61,49.75,24.37,24.19,1.56,12.0,15.53,17.0,18.42,21.52,24.19,27.16,30.0,31.56,33.09,37.02,0.57,99.1,8681.0
288,simulation,2B,1990s,OfficeLarge,El Centro,16000,0.09,3399002171.85,72.16,6321.0,100.0,1441391.42,1441391.42,88.67,388013.95,537731.72,205744.09,475723.38,0.0,11.87,45.78,54.47,62.13,68.69,73.57,79.35,87.15,94.28,99.12,0.0,761065.26,8760.0,0.81,301222590.13,100.0,100.0,8760.0,499026.25,499026.25,30.7,34386.14,34386.14,20645.49,20645.49,1460.08,1460.08,67.05,96.13,99.28,99.73,99.83,99.91,99.97,99.98,99.98,3043.35,65118.64,8760.0,499026.25,49.75,24.37,24.19,1.56,12.0,15.53,17.0,18.42,21.52,24.19,27.16,30.0,31.56,33.09,37.02,0.35,72.16,6321.0
289,simulation,4B,1990s,Academic,Bishop,14000,0.78,852315458.72,97.89,8575.0,100.0,1060990.73,1060990.73,76.09,97296.29,99395.39,24668.72,29266.97,0.0,0.0,75.98,88.23,91.23,93.06,94.2,95.71,97.57,99.58,99.98,2347.44,100557.62,8760.0,0.44,660927075.73,100.0,100.0,8760.0,804490.72,804490.72,57.69,75448.3,75448.3,23553.57,23553.57,613.07,613.07,68.77,85.92,92.53,95.42,97.53,98.98,99.67,99.84,99.95,9711.4,139916.64,8760.0,757735.39,31.1,11.81,11.74,-6.1,0.46,4.01,5.71,6.99,9.4,11.74,14.11,17.16,18.55,19.75,22.55,0.76,97.89,8575.0
290,simulation,4B,1990s,Academic,Bishop,44000,0.48,2865665524.23,99.55,8721.0,100.0,2504646.01,2504646.01,56.76,327130.77,328593.68,123586.36,126829.94,0.0,0.0,63.15,81.86,87.55,90.23,92.21,94.11,95.73,97.75,99.51,22256.15,372221.2,8760.0,0.61,1367495117.86,100.0,100.0,8760.0,1464759.91,1464759.91,33.19,156106.75,156106.75,80790.67,80790.67,8996.46,8996.46,63.45,85.49,90.89,94.71,97.48,98.98,99.67,99.82,99.97,21811.34,207208.72,8760.0,1268260.96,31.1,11.81,11.74,-6.1,0.46,4.01,5.71,6.99,9.4,11.74,14.11,17.16,18.55,19.75,22.55,0.58,99.55,8721.0
291,simulation,4B,1990s,Hospital,Bishop,23000,0.54,1170421728.43,94.33,8263.0,100.0,1045985.87,1045985.87,45.03,133609.79,141646.1,57367.21,64426.35,0.0,14.16,66.4,80.59,88.22,90.17,92.13,93.56,95.55,97.43,99.78,4647.6,164285.01,8760.0,0.62,626597406.15,100.0,100.0,8760.0,579107.62,579107.62,24.93,71529.38,71529.38,54149.65,54149.65,3090.25,3090.25,51.89,84.58,89.81,92.51,95.43,97.63,99.0,99.74,99.91,13125.54,77659.4,8760.0,511712.67,31.1,11.81,11.74,-6.1,0.46,4.01,5.71,6.99,9.4,11.74,14.11,17.16,18.55,19.75,22.55,0.55,94.33,8263.0
292,simulation,4B,1990s,Manufacturing,Bishop,19000,3.29,779713476.02,99.05,8677.0,100.0,987528.44,987528.44,53.15,89008.39,89859.8,18537.57,19306.93,0.0,0.0,81.74,86.58,89.87,92.27,94.55,96.26,97.96,99.27,99.91,6355.23,70214.57,8760.0,0.08,2562192779.34,100.0,100.0,8760.0,1327435.71,1327435.71,71.44,292487.76,292487.76,201849.04,201849.04,4165.12,4165.12,44.2,55.37,67.58,77.57,84.73,91.84,96.59,98.97,99.85,30001.3,490070.38,8760.0,1289270.95,31.1,11.81,11.74,-6.1,0.46,4.01,5.71,6.99,9.4,11.74,14.11,17.16,18.55,19.75,22.55,1.34,99.05,8677.0
293,simulation,4B,1990s,OfficeLarge,Bishop,16000,0.47,1101336135.84,54.58,4781.0,100.0,1014541.07,1014541.07,62.41,125723.3,230356.86,12486.4,135720.53,0.0,6.39,68.52,78.81,86.12,90.22,92.21,93.52,95.19,96.61,99.3,0.0,155184.84,8760.0,0.48,516125103.67,100.0,100.0,8760.0,611196.4,611196.4,37.6,58918.39,58918.39,21699.0,21699.0,2261.05,2261.05,76.27,85.8,89.09,92.45,95.08,97.88,99.29,99.59,99.91,5164.97,56916.34,8760.0,578230.42,31.1,11.81,11.74,-6.1,0.46,4.01,5.71,6.99,9.4,11.74,14.11,17.16,18.55,19.75,22.55,0.6,54.58,4781.0
294,simulation,4C,2020s,Academic,Eureka,14000,5.2,121406011.71,86.13,7545.0,100.0,628671.45,628671.45,45.09,13859.13,16090.92,4144.72,5026.36,0.0,0.0,94.41,98.03,99.25,99.62,99.85,99.92,99.95,99.97,99.97,1.38,8366.48,8760.0,0.16,631332724.38,100.0,100.0,8760.0,572589.29,572589.29,41.06,72069.95,72069.95,17406.53,17406.53,613.58,613.58,61.61,69.95,89.36,94.76,97.47,98.86,99.44,99.78,99.91,9413.52,152595.7,8760.0,570526.09,29.81,10.86,11.35,-1.99,5.82,7.63,8.3,9.03,10.35,11.35,12.06,12.84,13.3,13.9,15.46,0.91,86.13,7545.0
295,simulation,4C,2020s,Academic,Eureka,44000,2.62,465540891.22,98.45,8624.0,100.0,1566461.25,1566461.25,35.5,53143.94,53982.01,18240.19,19184.54,0.0,0.0,91.56,96.22,98.66,99.28,99.63,99.87,99.95,99.95,99.97,8308.16,43620.59,8760.0,0.28,1218100938.09,100.0,100.0,8760.0,951640.6,951640.6,21.57,139052.62,139052.62,104595.7,104595.7,9752.82,9752.82,48.01,67.75,88.04,94.25,97.18,98.65,99.32,99.76,99.92,21348.77,207424.2,8760.0,764913.59,29.81,10.86,11.35,-1.99,5.82,7.63,8.3,9.03,10.35,11.35,12.06,12.84,13.3,13.9,15.46,0.61,98.45,8624.0
296,simulation,4C,2020s,Hospital,Eureka,23000,3.5,135644951.01,85.89,7524.0,100.0,725006.83,725006.83,31.21,15484.58,18028.3,2847.83,3290.38,0.0,0.73,94.63,97.91,99.02,99.49,99.74,99.91,99.95,99.95,99.97,1325.66,5035.02,8760.0,0.19,474954309.9,100.0,100.0,8760.0,429007.76,429007.76,18.47,54218.53,54218.53,47437.72,47437.72,3335.52,3335.52,46.18,85.57,93.98,97.32,98.72,99.41,99.7,99.86,99.93,16819.44,73817.2,8760.0,429007.76,29.81,10.86,11.35,-1.99,5.82,7.63,8.3,9.03,10.35,11.35,12.06,12.84,13.3,13.9,15.46,0.59,85.89,7524.0
297,simulation,4C,2020s,Manufacturing,Eureka,19000,36.67,99143047.99,97.71,8559.0,100.0,768199.53,768199.53,41.35,11317.7,11583.48,5092.73,5187.2,0.0,0.0,98.57,99.75,99.89,99.93,99.95,99.95,99.95,99.98,99.98,3674.66,10394.26,8760.0,0.03,3635652610.97,100.0,100.0,8760.0,1290092.71,1290092.71,69.43,415028.84,415028.84,381049.61,381049.61,5429.5,5429.5,10.74,25.92,51.32,69.19,82.71,92.2,97.1,98.94,99.71,252426.08,569491.09,8760.0,1276046.05,29.81,10.86,11.35,-1.99,5.82,7.63,8.3,9.03,10.35,11.35,12.06,12.84,13.3,13.9,15.46,1.68,97.71,8559.0
